Username,PNC,STATE,TYPE
"user_random,48387@pypl.com",3932948752977,Active,rights3
"user_random,48388@pypl.com",2975061230264,Inactive,rights3
"user_random,48389@pypl.com",1936896504451,Active,rights2
"user_random,48390@pypl.com",7827435613614,Inactive,rights2
"user_random,48391@pypl.com",3679684491918,Inactive,rights3
"user_random,48392@pypl.com",4216254550393,Inactive,rights1
"user_random,48393@pypl.com",8317656873094,Inactive,rights2
"user_random,48394@pypl.com",4922566942267,Active,rights2.2
"user_random,48395@pypl.com",3068505506174,Inactive,rights2.1
"user_random,48396@pypl.com",2778419640063,Inactive,rights4
"user_random,48397@pypl.com",4343224233845,Inactive,rights2
"user_random,48398@pypl.com",1812399048620,Active,rights2.2
"user_random,48399@pypl.com",4691875305230,Inactive,rights3
"user_random,48400@pypl.com",5223413859158,Inactive,rights2.1
"user_random,48401@pypl.com",8296653770780,Inactive,rights4
"user_random,48402@pypl.com",6017847716726,Active,rights2
"user_random,48403@pypl.com",2000034242524,Active,rights2.2
"user_random,48404@pypl.com",1790232398136,Inactive,rights3
"user_random,48405@pypl.com",7395915286298,Active,rights4
"user_random,48406@pypl.com",8493191186627,Active,rights2.2
"user_random,48407@pypl.com",7591088250590,Inactive,rights1
"user_random,48408@pypl.com",2567003329191,Active,rights2
"user_random,48409@pypl.com",7433379266836,Inactive,rights3
"user_random,48410@pypl.com",7967783926989,Inactive,rights4
"user_random,48411@pypl.com",8019673771987,Inactive,rights1
"user_random,48412@pypl.com",5798435472175,Inactive,rights2
"user_random,48413@pypl.com",6772438565217,Active,rights4
"user_random,48414@pypl.com",7931623863456,Inactive,rights2
"user_random,48415@pypl.com",1278551735453,Active,rights2.2
"user_random,48416@pypl.com",5486871445652,Inactive,rights3
"user_random,48417@pypl.com",1434133367399,Active,rights3
"user_random,48418@pypl.com",2322954970334,Inactive,rights1
"user_random,48419@pypl.com",4815716502210,Active,rights4
"user_random,48420@pypl.com",1959269652924,Inactive,rights3
"user_random,48421@pypl.com",2795693414972,Active,rights3
"user_random,48422@pypl.com",5336313224186,Active,rights1
"user_random,48423@pypl.com",4268876859965,Active,rights2.2
"user_random,48424@pypl.com",2430576883407,Inactive,rights3
"user_random,48425@pypl.com",9201814335380,Inactive,rights2.2
"user_random,48426@pypl.com",1485549411612,Inactive,rights2
"user_random,48427@pypl.com",3281844332546,Inactive,rights2.2
"user_random,48428@pypl.com",9993078857250,Inactive,rights2.2
"user_random,48429@pypl.com",6486992778270,Active,rights3
"user_random,48430@pypl.com",1366274311500,Inactive,rights2.1
"user_random,48431@pypl.com",6456061457500,Inactive,rights2
"user_random,48432@pypl.com",2270507396381,Active,rights3
"user_random,48433@pypl.com",3072644101930,Inactive,rights4
"user_random,48434@pypl.com",5888595359115,Inactive,rights4
"user_random,48435@pypl.com",4258075732748,Inactive,rights3
"user_random,48436@pypl.com",3357555991009,Active,rights2
"user_random,48437@pypl.com",8314245099175,Inactive,rights3
"user_random,48438@pypl.com",6542304389066,Inactive,rights4
"user_random,48439@pypl.com",1388985413875,Active,rights1
"user_random,48440@pypl.com",1168791522168,Inactive,rights3
"user_random,48441@pypl.com",1340171418352,Active,rights4
"user_random,48442@pypl.com",7717202363492,Active,rights1
"user_random,48443@pypl.com",4400324692295,Inactive,rights2.1
"user_random,48444@pypl.com",4900562455555,Active,rights2.1
"user_random,48445@pypl.com",6598513813526,Inactive,rights3
"user_random,48446@pypl.com",6070608384507,Active,rights4
"user_random,48447@pypl.com",4194389092528,Active,rights2.1
"user_random,48448@pypl.com",8947236820285,Active,rights4
"user_random,48449@pypl.com",5789429079493,Active,rights3
"user_random,48450@pypl.com",5392613938637,Active,rights2
"user_random,48451@pypl.com",6828909126844,Inactive,rights4
"user_random,48452@pypl.com",8928672019681,Active,rights2.2
"user_random,48453@pypl.com",9357153637799,Inactive,rights2.1
"user_random,48454@pypl.com",2307904955836,Inactive,rights2.1
"user_random,48455@pypl.com",7548368017927,Active,rights1
"user_random,48456@pypl.com",1552231605214,Inactive,rights4
"user_random,48457@pypl.com",4772151954635,Active,rights1
"user_random,48458@pypl.com",2856759642906,Inactive,rights2.1
"user_random,48459@pypl.com",9692653394091,Inactive,rights4
"user_random,48460@pypl.com",9383134550630,Active,rights1
"user_random,48461@pypl.com",2112519429547,Active,rights2.1
"user_random,48462@pypl.com",4744726601624,Active,rights3
"user_random,48463@pypl.com",1105708852094,Inactive,rights2.2
"user_random,48464@pypl.com",6963608378945,Inactive,rights1
"user_random,48465@pypl.com",5091367951680,Active,rights4
"user_random,48466@pypl.com",7136317866369,Inactive,rights2.2
"user_random,48467@pypl.com",3444743369632,Active,rights2.2
"user_random,48468@pypl.com",3141391047497,Active,rights2.2
"user_random,48469@pypl.com",9605897424375,Inactive,rights1
"user_random,48470@pypl.com",8065671936698,Active,rights4
"user_random,48471@pypl.com",7666715689083,Active,rights1
"user_random,48472@pypl.com",5082445704923,Active,rights1
"user_random,48473@pypl.com",4939134657239,Active,rights3
"user_random,48474@pypl.com",9697436765272,Inactive,rights2.1
"user_random,48475@pypl.com",2563492465604,Inactive,rights2
"user_random,48476@pypl.com",9741811428594,Active,rights2.1
"user_random,48477@pypl.com",6953935152900,Inactive,rights2.1
"user_random,48478@pypl.com",1729029113507,Inactive,rights2.2
"user_random,48479@pypl.com",7459488041128,Inactive,rights3
"user_random,48480@pypl.com",4693231800074,Active,rights2
"user_random,48481@pypl.com",7369204967404,Inactive,rights1
"user_random,48482@pypl.com",1435108647600,Inactive,rights2.2
"user_random,48483@pypl.com",4616044944200,Inactive,rights2
"user_random,48484@pypl.com",8152898938901,Active,rights3
"user_random,48485@pypl.com",6705156972504,Active,rights4
"user_random,48486@pypl.com",7681206515585,Inactive,rights2
"user_random,48487@pypl.com",7605698053123,Active,rights2
"user_random,48488@pypl.com",6923166137157,Inactive,rights2
"user_random,48489@pypl.com",6762963965779,Active,rights2.1
"user_random,48490@pypl.com",7273715648804,Active,rights2.1
"user_random,48491@pypl.com",8342752427339,Active,rights2
"user_random,48492@pypl.com",4228726032981,Inactive,rights2.2
"user_random,48493@pypl.com",4007147657859,Active,rights2.2
"user_random,48494@pypl.com",2033072166481,Inactive,rights2.1
"user_random,48495@pypl.com",8322013934761,Active,rights2.2
"user_random,48496@pypl.com",6366822574312,Active,rights1
"user_random,48497@pypl.com",2733133825195,Active,rights4
"user_random,48498@pypl.com",9182011187910,Active,rights2
"user_random,48499@pypl.com",6060104927184,Inactive,rights2.2
"user_random,48500@pypl.com",4691521340119,Active,rights2.1
"user_random,48501@pypl.com",4597848490091,Active,rights3
"user_random,48502@pypl.com",6175633982745,Inactive,rights4
"user_random,48503@pypl.com",5191091449975,Active,rights1
"user_random,48504@pypl.com",2854725619006,Active,rights3
"user_random,48505@pypl.com",9273109665666,Inactive,rights4
"user_random,48506@pypl.com",1062374260320,Active,rights2.2
"user_random,48507@pypl.com",9831377329716,Active,rights3
"user_random,48508@pypl.com",3232422824440,Inactive,rights2.1
"user_random,48509@pypl.com",9451581205733,Active,rights1
"user_random,48510@pypl.com",2321924967567,Inactive,rights3
"user_random,48511@pypl.com",1189038407405,Active,rights1
"user_random,48512@pypl.com",9676965006175,Inactive,rights1
"user_random,48513@pypl.com",3038361586448,Active,rights1
"user_random,48514@pypl.com",5611178594654,Inactive,rights2
"user_random,48515@pypl.com",7456736122461,Active,rights3
"user_random,48516@pypl.com",8116999812845,Active,rights3
"user_random,48517@pypl.com",7027461341874,Active,rights2.1
"user_random,48518@pypl.com",8783369023586,Inactive,rights4
"user_random,48519@pypl.com",6820302902107,Inactive,rights2
"user_random,48520@pypl.com",2786725927949,Inactive,rights3
"user_random,48521@pypl.com",8817297971887,Active,rights1
"user_random,48522@pypl.com",6883277838027,Inactive,rights3
"user_random,48523@pypl.com",4816863228753,Active,rights3
"user_random,48524@pypl.com",7804177050162,Active,rights2
"user_random,48525@pypl.com",9528438467002,Active,rights1
"user_random,48526@pypl.com",8540013890176,Active,rights2.2
"user_random,48527@pypl.com",5166641331642,Active,rights3
"user_random,48528@pypl.com",5601709189870,Inactive,rights3
"user_random,48529@pypl.com",6026086504477,Active,rights3
"user_random,48530@pypl.com",6147975739557,Active,rights2.2
"user_random,48531@pypl.com",5821784692971,Active,rights3
"user_random,48532@pypl.com",4023714457948,Inactive,rights2.1
"user_random,48533@pypl.com",9949488483588,Inactive,rights4
"user_random,48534@pypl.com",6422718438456,Active,rights2.2
"user_random,48535@pypl.com",3552097029140,Active,rights4
"user_random,48536@pypl.com",4433458748437,Inactive,rights2.1
"user_random,48537@pypl.com",8493189954389,Active,rights2.1
"user_random,48538@pypl.com",7700947812156,Inactive,rights1
"user_random,48539@pypl.com",2513979125627,Inactive,rights2.1
"user_random,48540@pypl.com",9699543342758,Inactive,rights2.2
"user_random,48541@pypl.com",7912805144314,Active,rights1
"user_random,48542@pypl.com",9325681810368,Active,rights4
"user_random,48543@pypl.com",9639721979162,Inactive,rights2
"user_random,48544@pypl.com",7494166206500,Active,rights2.2
"user_random,48545@pypl.com",3828941395838,Active,rights3
"user_random,48546@pypl.com",7171321200455,Active,rights2.2
"user_random,48547@pypl.com",6055511612994,Active,rights2.2
"user_random,48548@pypl.com",1657569865230,Active,rights2.1
"user_random,48549@pypl.com",6987806481928,Inactive,rights4
"user_random,48550@pypl.com",8083165476411,Active,rights3
"user_random,48551@pypl.com",9326543059274,Active,rights2.2
"user_random,48552@pypl.com",3749618656425,Inactive,rights2.2
"user_random,48553@pypl.com",1117214009119,Active,rights2
"user_random,48554@pypl.com",8116815399383,Inactive,rights2.2
"user_random,48555@pypl.com",4301437233477,Inactive,rights4
"user_random,48556@pypl.com",8353456628780,Inactive,rights2.1
"user_random,48557@pypl.com",5652835647326,Inactive,rights2.2
"user_random,48558@pypl.com",6530156309898,Inactive,rights2
"user_random,48559@pypl.com",9268615422527,Active,rights2.2
"user_random,48560@pypl.com",5683946213678,Active,rights2.1
"user_random,48561@pypl.com",7311709868847,Inactive,rights2
"user_random,48562@pypl.com",2769876960208,Inactive,rights2
"user_random,48563@pypl.com",9476236376355,Inactive,rights2
"user_random,48564@pypl.com",3698998756372,Inactive,rights2.1
"user_random,48565@pypl.com",9610085889176,Active,rights3
"user_random,48566@pypl.com",4639398928705,Active,rights3
"user_random,48567@pypl.com",3571158122830,Inactive,rights2
"user_random,48568@pypl.com",1710216554339,Inactive,rights2.2
"user_random,48569@pypl.com",3623107078483,Active,rights1
"user_random,48570@pypl.com",6742265366933,Active,rights3
"user_random,48571@pypl.com",6824265352956,Active,rights1
"user_random,48572@pypl.com",4314727278907,Active,rights4
"user_random,48573@pypl.com",7528524899327,Active,rights4
"user_random,48574@pypl.com",4784043169933,Inactive,rights2.1
"user_random,48575@pypl.com",6231013378251,Active,rights2.2
"user_random,48576@pypl.com",1490106087845,Active,rights1
"user_random,48577@pypl.com",5178812317168,Active,rights4
"user_random,48578@pypl.com",6780517807118,Inactive,rights3
"user_random,48579@pypl.com",4622262617443,Active,rights1
"user_random,48580@pypl.com",4681583537015,Inactive,rights2.2
"user_random,48581@pypl.com",4352934857281,Inactive,rights1
"user_random,48582@pypl.com",1167076066241,Inactive,rights3
"user_random,48583@pypl.com",6999691707026,Active,rights2.2
"user_random,48584@pypl.com",1774672538138,Inactive,rights2.2
"user_random,48585@pypl.com",6707067227815,Active,rights3
"user_random,48586@pypl.com",2756526433383,Active,rights3
"user_random,48587@pypl.com",6506128162811,Inactive,rights2
"user_random,48588@pypl.com",9220109745964,Inactive,rights2.1
"user_random,48589@pypl.com",1681157650393,Inactive,rights2.1
"user_random,48590@pypl.com",5780424230923,Active,rights2.2
"user_random,48591@pypl.com",5651985046064,Active,rights2.2
"user_random,48592@pypl.com",3495196319839,Active,rights2.1
"user_random,48593@pypl.com",9547128410128,Inactive,rights2.1
"user_random,48594@pypl.com",7255429804591,Inactive,rights2.2
"user_random,48595@pypl.com",4179387767476,Inactive,rights1
"user_random,48596@pypl.com",1361695719737,Inactive,rights2.2
"user_random,48597@pypl.com",7283346684720,Inactive,rights2
"user_random,48598@pypl.com",2960625336817,Inactive,rights2.1
"user_random,48599@pypl.com",2883626879998,Inactive,rights2
"user_random,48600@pypl.com",3419459581262,Inactive,rights2.2
"user_random,48601@pypl.com",7419561628598,Active,rights4
"user_random,48602@pypl.com",2725876364158,Active,rights2.2
"user_random,48603@pypl.com",8179658481965,Inactive,rights2.1
"user_random,48604@pypl.com",5900215238093,Inactive,rights4
"user_random,48605@pypl.com",8921416466257,Inactive,rights4
"user_random,48606@pypl.com",9494978369197,Inactive,rights1
"user_random,48607@pypl.com",5710846493515,Inactive,rights4
"user_random,48608@pypl.com",4843721338236,Inactive,rights2.1
"user_random,48609@pypl.com",2675743352373,Active,rights3
"user_random,48610@pypl.com",7567415962819,Inactive,rights3
"user_random,48611@pypl.com",6900394758466,Active,rights4
"user_random,48612@pypl.com",3056572024364,Inactive,rights2.1
"user_random,48613@pypl.com",7994348142658,Inactive,rights3
"user_random,48614@pypl.com",5207093738451,Active,rights2.2
"user_random,48615@pypl.com",2258017977960,Inactive,rights2.2
"user_random,48616@pypl.com",7658646160122,Active,rights3
"user_random,48617@pypl.com",5815389943534,Active,rights2.2
"user_random,48618@pypl.com",5297876738586,Active,rights2
"user_random,48619@pypl.com",9321787842099,Active,rights2.1
"user_random,48620@pypl.com",2661879781673,Inactive,rights2.1
"user_random,48621@pypl.com",1980213010248,Inactive,rights2.1
"user_random,48622@pypl.com",9388977013983,Active,rights3
"user_random,48623@pypl.com",9590812757416,Inactive,rights4
"user_random,48624@pypl.com",6729047786046,Inactive,rights2.2
"user_random,48625@pypl.com",2358604688064,Active,rights2.1
"user_random,48626@pypl.com",7788642955445,Inactive,rights3
"user_random,48627@pypl.com",7446205524911,Inactive,rights3
"user_random,48628@pypl.com",9115666193127,Inactive,rights3
"user_random,48629@pypl.com",4841809051468,Inactive,rights4
"user_random,48630@pypl.com",2753144165581,Inactive,rights2.1
"user_random,48631@pypl.com",8159028929671,Inactive,rights4
"user_random,48632@pypl.com",3108661619395,Active,rights2
"user_random,48633@pypl.com",5558463248460,Inactive,rights1
"user_random,48634@pypl.com",6964644726106,Active,rights1
"user_random,48635@pypl.com",9849588042697,Inactive,rights2
"user_random,48636@pypl.com",4082135176884,Inactive,rights4
"user_random,48637@pypl.com",9543398342733,Inactive,rights3
"user_random,48638@pypl.com",8555231286912,Inactive,rights3
"user_random,48639@pypl.com",3447789051598,Active,rights1
"user_random,48640@pypl.com",3378221092086,Inactive,rights2.2
"user_random,48641@pypl.com",3719741069853,Inactive,rights1
"user_random,48642@pypl.com",1799469519413,Inactive,rights1
"user_random,48643@pypl.com",9750125454077,Active,rights2
"user_random,48644@pypl.com",6234934983626,Active,rights2.1
"user_random,48645@pypl.com",2128529726407,Active,rights1
"user_random,48646@pypl.com",6325751382219,Inactive,rights3
"user_random,48647@pypl.com",8420563830560,Active,rights3
"user_random,48648@pypl.com",2106037895592,Active,rights2.1
"user_random,48649@pypl.com",7671604414175,Active,rights1
"user_random,48650@pypl.com",7513493824219,Inactive,rights1
"user_random,48651@pypl.com",9095349485439,Active,rights2.2
"user_random,48652@pypl.com",7692201759929,Inactive,rights2
"user_random,48653@pypl.com",7419792142915,Active,rights2
"user_random,48654@pypl.com",8442421758527,Inactive,rights3
"user_random,48655@pypl.com",7424778305396,Inactive,rights2
"user_random,48656@pypl.com",8250807542467,Active,rights2
"user_random,48657@pypl.com",4279386648689,Active,rights2.1
"user_random,48658@pypl.com",4964764392995,Inactive,rights2.2
"user_random,48659@pypl.com",3271489303117,Active,rights2.2
"user_random,48660@pypl.com",5226446516119,Active,rights3
"user_random,48661@pypl.com",5258442710471,Inactive,rights2.2
"user_random,48662@pypl.com",4459632845310,Inactive,rights2.2
"user_random,48663@pypl.com",5910562219542,Inactive,rights3
"user_random,48664@pypl.com",1517067054941,Active,rights2.2
"user_random,48665@pypl.com",5361612327479,Inactive,rights3
"user_random,48666@pypl.com",8577829303034,Active,rights2.1
"user_random,48667@pypl.com",3838717841614,Active,rights2.2
"user_random,48668@pypl.com",1527107379771,Inactive,rights2.1
"user_random,48669@pypl.com",1309479776067,Active,rights1
"user_random,48670@pypl.com",1936946310987,Inactive,rights4
"user_random,48671@pypl.com",2194214847241,Inactive,rights2
"user_random,48672@pypl.com",3010713359455,Inactive,rights1
"user_random,48673@pypl.com",7275021392833,Active,rights2
"user_random,48674@pypl.com",9137311694389,Inactive,rights1
"user_random,48675@pypl.com",5418209270775,Active,rights2.2
"user_random,48676@pypl.com",2303766315059,Inactive,rights3
"user_random,48677@pypl.com",5960214436515,Inactive,rights2.1
"user_random,48678@pypl.com",1358264600970,Active,rights2.2
"user_random,48679@pypl.com",5461756425952,Active,rights2.1
"user_random,48680@pypl.com",6383963143725,Inactive,rights2.1
"user_random,48681@pypl.com",9958951081953,Inactive,rights2.2
"user_random,48682@pypl.com",8432849738746,Inactive,rights2.1
"user_random,48683@pypl.com",2174848842302,Inactive,rights2.1
"user_random,48684@pypl.com",3008924634747,Active,rights2
"user_random,48685@pypl.com",8091726011649,Inactive,rights2.2
"user_random,48686@pypl.com",5150023751464,Inactive,rights3
"user_random,48687@pypl.com",1212078987819,Active,rights2.2
"user_random,48688@pypl.com",4302187533997,Inactive,rights4
"user_random,48689@pypl.com",7126707324029,Active,rights2.1
"user_random,48690@pypl.com",3139718967603,Active,rights2
"user_random,48691@pypl.com",9000955262192,Inactive,rights1
"user_random,48692@pypl.com",7996772521357,Inactive,rights3
"user_random,48693@pypl.com",7933483462439,Inactive,rights2
"user_random,48694@pypl.com",1447685277060,Inactive,rights4
"user_random,48695@pypl.com",1632768748877,Inactive,rights1
"user_random,48696@pypl.com",7855285745094,Active,rights3
"user_random,48697@pypl.com",4082074395166,Inactive,rights2.1
"user_random,48698@pypl.com",8424668096994,Active,rights1
"user_random,48699@pypl.com",3741528764831,Active,rights2.1
"user_random,48700@pypl.com",1418324316514,Active,rights4
"user_random,48701@pypl.com",2877118454931,Inactive,rights2
"user_random,48702@pypl.com",9195554987518,Inactive,rights2.1
"user_random,48703@pypl.com",8202245469510,Active,rights4
"user_random,48704@pypl.com",5744249563352,Active,rights1
"user_random,48705@pypl.com",7104407104572,Inactive,rights2.2
"user_random,48706@pypl.com",7154042506130,Active,rights4
"user_random,48707@pypl.com",3022584361729,Active,rights2.1
"user_random,48708@pypl.com",7227754351902,Active,rights3
"user_random,48709@pypl.com",4641608418947,Inactive,rights2.2
"user_random,48710@pypl.com",5469528684359,Inactive,rights2
"user_random,48711@pypl.com",7515471593847,Inactive,rights2.2
"user_random,48712@pypl.com",1763783846469,Active,rights1
"user_random,48713@pypl.com",8391843142740,Inactive,rights2
"user_random,48714@pypl.com",9693434024338,Inactive,rights2.2
"user_random,48715@pypl.com",2767214481639,Active,rights2.2
"user_random,48716@pypl.com",8184181499964,Active,rights2.1
"user_random,48717@pypl.com",2457538101954,Inactive,rights3
"user_random,48718@pypl.com",2495677404062,Inactive,rights3
"user_random,48719@pypl.com",5756399652740,Inactive,rights4
"user_random,48720@pypl.com",3085231133830,Inactive,rights2.2
"user_random,48721@pypl.com",9861968887593,Inactive,rights4
"user_random,48722@pypl.com",9719747648790,Active,rights3
"user_random,48723@pypl.com",9303467372501,Inactive,rights3
"user_random,48724@pypl.com",6471011762735,Inactive,rights1
"user_random,48725@pypl.com",5969473574543,Active,rights4
"user_random,48726@pypl.com",5109584745928,Inactive,rights3
"user_random,48727@pypl.com",8842801405948,Inactive,rights4
"user_random,48728@pypl.com",8370006724671,Active,rights3
"user_random,48729@pypl.com",5021309936446,Inactive,rights2
"user_random,48730@pypl.com",9917725584826,Active,rights2.1
"user_random,48731@pypl.com",2030597501650,Active,rights2.1
"user_random,48732@pypl.com",6869856849851,Active,rights2.2
"user_random,48733@pypl.com",6704063708323,Active,rights3
"user_random,48734@pypl.com",1181959521499,Active,rights2.1
"user_random,48735@pypl.com",5854463672261,Active,rights3
"user_random,48736@pypl.com",1597454475978,Active,rights2.1
"user_random,48737@pypl.com",7399403603142,Inactive,rights3
"user_random,48738@pypl.com",2521732530883,Inactive,rights2.1
"user_random,48739@pypl.com",3419977629612,Active,rights4
"user_random,48740@pypl.com",7315857293155,Inactive,rights4
"user_random,48741@pypl.com",6059674208057,Active,rights2.1
"user_random,48742@pypl.com",1082563087773,Inactive,rights2.1
"user_random,48743@pypl.com",9875494877428,Active,rights2
"user_random,48744@pypl.com",1765274628816,Active,rights1
"user_random,48745@pypl.com",2829306253854,Active,rights2.1
"user_random,48746@pypl.com",5174092839838,Inactive,rights2
"user_random,48747@pypl.com",2790098962921,Inactive,rights2.1
"user_random,48748@pypl.com",7556067348683,Active,rights2.1
"user_random,48749@pypl.com",3544984879387,Active,rights3
"user_random,48750@pypl.com",2854507000553,Inactive,rights2.2
"user_random,48751@pypl.com",4521394876604,Active,rights2.1
"user_random,48752@pypl.com",2729962127488,Active,rights2.2
"user_random,48753@pypl.com",8302532639718,Active,rights2.1
"user_random,48754@pypl.com",1377377490545,Inactive,rights3
"user_random,48755@pypl.com",7985655825018,Inactive,rights2
"user_random,48756@pypl.com",5679254929634,Inactive,rights2.2
"user_random,48757@pypl.com",5973785732675,Active,rights1
"user_random,48758@pypl.com",4158875214229,Inactive,rights1
"user_random,48759@pypl.com",4688437785222,Active,rights3
"user_random,48760@pypl.com",1503157757118,Active,rights4
"user_random,48761@pypl.com",2973671271149,Inactive,rights1
"user_random,48762@pypl.com",7520972929604,Active,rights1
"user_random,48763@pypl.com",2271554398549,Active,rights2.2
"user_random,48764@pypl.com",5073138466151,Active,rights3
"user_random,48765@pypl.com",6295697055557,Inactive,rights3
"user_random,48766@pypl.com",5993325151212,Active,rights3
"user_random,48767@pypl.com",3407211056068,Inactive,rights4
"user_random,48768@pypl.com",4597731283422,Active,rights2.2
"user_random,48769@pypl.com",3808329026986,Inactive,rights2
"user_random,48770@pypl.com",1386763589355,Inactive,rights4
"user_random,48771@pypl.com",2054905751578,Inactive,rights1
"user_random,48772@pypl.com",2688764292493,Inactive,rights4
"user_random,48773@pypl.com",8249791246260,Inactive,rights1
"user_random,48774@pypl.com",3233888933301,Active,rights1
"user_random,48775@pypl.com",5337405672657,Active,rights2.1
"user_random,48776@pypl.com",5538383162591,Inactive,rights1
"user_random,48777@pypl.com",6785658717320,Active,rights2.1
"user_random,48778@pypl.com",1323052430524,Active,rights4
"user_random,48779@pypl.com",1838435931721,Active,rights2.2
"user_random,48780@pypl.com",9028335665536,Inactive,rights4
"user_random,48781@pypl.com",7213323190762,Active,rights4
"user_random,48782@pypl.com",6226178149287,Active,rights2
"user_random,48783@pypl.com",6474133425429,Active,rights3
"user_random,48784@pypl.com",9498987956836,Inactive,rights4
"user_random,48785@pypl.com",1632187854127,Active,rights4
"user_random,48786@pypl.com",9543474415375,Active,rights3
"user_random,48787@pypl.com",8227973725247,Active,rights2.2
"user_random,48788@pypl.com",3951977569573,Inactive,rights2.2
"user_random,48789@pypl.com",3918159787674,Inactive,rights1
"user_random,48790@pypl.com",2072375598840,Inactive,rights3
"user_random,48791@pypl.com",7435591760749,Active,rights2
"user_random,48792@pypl.com",6260606589378,Active,rights2
"user_random,48793@pypl.com",9108647159216,Active,rights1
"user_random,48794@pypl.com",7100717185027,Active,rights2.2
"user_random,48795@pypl.com",4575754555542,Active,rights4
"user_random,48796@pypl.com",1485465080591,Inactive,rights2.2
"user_random,48797@pypl.com",2628509559149,Active,rights2.2
"user_random,48798@pypl.com",1336101847209,Inactive,rights3
"user_random,48799@pypl.com",2571185861458,Inactive,rights2
"user_random,48800@pypl.com",1206164890322,Inactive,rights4
"user_random,48801@pypl.com",8445132448613,Inactive,rights4
"user_random,48802@pypl.com",8683632587999,Inactive,rights2.2
"user_random,48803@pypl.com",8243675927163,Active,rights4
"user_random,48804@pypl.com",4434715144751,Active,rights2
"user_random,48805@pypl.com",4421554007301,Inactive,rights2.2
"user_random,48806@pypl.com",9904938311048,Active,rights2.1
"user_random,48807@pypl.com",5948718109872,Inactive,rights1
"user_random,48808@pypl.com",6883987893798,Active,rights2.2
"user_random,48809@pypl.com",2404045999074,Inactive,rights1
"user_random,48810@pypl.com",4824276230406,Active,rights2.1
"user_random,48811@pypl.com",6511193939089,Active,rights3
"user_random,48812@pypl.com",6867878343814,Inactive,rights2.1
"user_random,48813@pypl.com",7308631454769,Inactive,rights2.2
"user_random,48814@pypl.com",8871202288439,Inactive,rights2.2
"user_random,48815@pypl.com",3948813467967,Active,rights2.2
"user_random,48816@pypl.com",1066604105651,Inactive,rights2
"user_random,48817@pypl.com",3056197574442,Inactive,rights1
"user_random,48818@pypl.com",6871101490979,Active,rights4
"user_random,48819@pypl.com",1208606785079,Active,rights2
"user_random,48820@pypl.com",2089184718519,Active,rights2
"user_random,48821@pypl.com",6759812040679,Inactive,rights2.2
"user_random,48822@pypl.com",1228375191668,Inactive,rights2
"user_random,48823@pypl.com",3483155964851,Inactive,rights2.2
"user_random,48824@pypl.com",8033614368042,Active,rights3
"user_random,48825@pypl.com",9579669159964,Inactive,rights1
"user_random,48826@pypl.com",1269372237432,Active,rights2.2
"user_random,48827@pypl.com",9509836929679,Inactive,rights2
"user_random,48828@pypl.com",5137594450276,Active,rights2.1
"user_random,48829@pypl.com",3614912157178,Active,rights2.1
"user_random,48830@pypl.com",5014212805614,Active,rights1
"user_random,48831@pypl.com",1792147679410,Inactive,rights2.1
"user_random,48832@pypl.com",2399441476502,Inactive,rights2
"user_random,48833@pypl.com",6336139374213,Inactive,rights2
"user_random,48834@pypl.com",3989382817634,Inactive,rights2
"user_random,48835@pypl.com",1877417156394,Active,rights1
"user_random,48836@pypl.com",5629952223639,Active,rights2
"user_random,48837@pypl.com",1144814981577,Active,rights3
"user_random,48838@pypl.com",3501178846311,Inactive,rights3
"user_random,48839@pypl.com",4463863604181,Inactive,rights3
"user_random,48840@pypl.com",1801668669745,Active,rights2
"user_random,48841@pypl.com",3205013115947,Inactive,rights2.1
"user_random,48842@pypl.com",2360849598852,Inactive,rights4
"user_random,48843@pypl.com",2688283131069,Inactive,rights2.1
"user_random,48844@pypl.com",5358596193403,Active,rights2
"user_random,48845@pypl.com",6548761175644,Active,rights2.1
"user_random,48846@pypl.com",1090489701257,Inactive,rights2
"user_random,48847@pypl.com",2390898763447,Active,rights1
"user_random,48848@pypl.com",8497696391893,Active,rights3
"user_random,48849@pypl.com",9965799472105,Active,rights2
"user_random,48850@pypl.com",5655942281398,Inactive,rights2
"user_random,48851@pypl.com",5731591669145,Inactive,rights2
"user_random,48852@pypl.com",1153727955505,Inactive,rights1
"user_random,48853@pypl.com",7624257172526,Inactive,rights1
"user_random,48854@pypl.com",2194841504209,Active,rights4
"user_random,48855@pypl.com",9600799278003,Active,rights2.2
"user_random,48856@pypl.com",7397524051463,Inactive,rights1
"user_random,48857@pypl.com",9463678685839,Active,rights3
"user_random,48858@pypl.com",4264217390961,Inactive,rights2
"user_random,48859@pypl.com",9628037326469,Active,rights2.2
"user_random,48860@pypl.com",7875578793474,Inactive,rights2
"user_random,48861@pypl.com",3136067349110,Inactive,rights2.1
"user_random,48862@pypl.com",7626004861005,Inactive,rights3
"user_random,48863@pypl.com",1651547846063,Inactive,rights2.2
"user_random,48864@pypl.com",4165052827228,Active,rights2.2
"user_random,48865@pypl.com",9565829053985,Active,rights2.1
"user_random,48866@pypl.com",6787772397232,Inactive,rights2
"user_random,48867@pypl.com",3911267452536,Inactive,rights1
"user_random,48868@pypl.com",1863264549474,Active,rights2
"user_random,48869@pypl.com",9627213819872,Active,rights2
"user_random,48870@pypl.com",3664483894808,Active,rights2.1
"user_random,48871@pypl.com",7731793635824,Inactive,rights2.2
"user_random,48872@pypl.com",2469949861270,Active,rights4
